#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:tree" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:tree" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:tree" name="distribution" x="@birthRate.t:tree">
#            <Uniform id="Uniform.4" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="BMT_RatesPrior.s:site" spec="beast.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:site" lower="0" spec="beast.core.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:site" modelIndicator="@BMT_ModelIndicator.s:site" spec="beast.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:site" lower="0.01" name="rates" spec="beast.core.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:site" spec="beast.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:site" spec="beast.core.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:site" name="frequencies" spec="beast.core.parameter.RealParameter">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:site" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:sitex" name="distr"/>
#        </distribution>
#        <distribution id="BMT_GammaShapePrior.s:site" spec="beast.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:site" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:site" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.5" name="distr">
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="mean" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#        <distribution id="BMT_PropInvariablePrior.s:site" spec="beast.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:site" spec="beast.core.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:site" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <parameter id="RealParameter.6" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#                <parameter id="RealParameter.7" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter" upper="0.0">4.0</parameter>
#            </Beta>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:site" name="distribution" x="@BMT_frequencies.s:site">
#            <distr id="Dirichlet.0" spec="beast.math.distributions.Dirichlet">
#                <parameter dimension="4" id="RealParameter.8" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter" upper="0.0">1.0 1.0 1.0 1.0</parameter>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:site" hasInvariantSites="@hasInvariableSites.s:site" id="BEASTModelTest.s:site" proportionInvariant="@BMT_ProportionInvariable.s:site" shape="@BMT_gammaShape.s:site" spec="beast.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:site">
#                <parameter estimate="false" id="BMT_mutationRate.s:site" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:clock" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:clock" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" siteModel="@BEASTModelTest.s:site" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4
0	-8798.531277217957	-8788.844199878075	-9.687077339881858	-2132.8898096233393	-1677.548373723554	-3448.8554083333033	-1529.5506081978776	2.2018626181387297	-8.086967538737444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	121321	5	1.0	0.1	1	1	0.1	1.0	0	0.25	0.25	0.25	0.25
5000	-5872.844173733492	-5879.032311081956	6.188137348464021	-1418.0316679443483	-1012.3293252755798	-2456.269834092653	-992.4014837693752	0.24779310920598502	10.758939715481656	8.851426573620612	1.2450239072106986	1.4738723746122961	0.9485061363884371	0.0844411825611848	2.163715216666198	0.0844411825611848	123454	29	1.2684699838385194	0.18724447831339752	1	1	0.18724447831339752	1.2684699838385194	0	0.24289147586670565	0.26900485610473374	0.21496825705921918	0.27313541096934146
10000	-5812.774934882136	-5816.66646197708	3.8915270949440313	-1424.0462440330916	-1012.5246738571943	-2393.0165537354237	-987.07899035137	0.3535322510852073	7.533954296623701	4.459652659467573	0.7702702198204151	1.6587914334371943	0.44116954138669773	0.05921426578349531	3.0113402737887007	0.05921426578349531	123454	29	1.0693154914222758	0.15533767345837957	1	1	0.15533767345837957	1.0693154914222758	0	0.23126702804180102	0.2900202344405095	0.2182863544634841	0.2604263830542054
15000	-5784.869796245349	-5788.648069880826	3.7782736354775057	-1417.114614113566	-1010.1215829458132	-2381.339646458461	-980.0722263629856	0.371992622267892	7.643899177041707	4.94341729435265	0.6994205125215607	1.4577842635250173	0.4009782668453295	0.0700026984223131	3.3018115602634643	0.0700026984223131	123454	29	1.2171216087916241	0.19862183088028604	1	1	0.19862183088028604	1.2171216087916241	0	0.25360899080977795	0.3037083025828439	0.1933680746893666	0.2493146319180116
20000	-5774.883547000715	-5777.622953269469	2.7394062687532488	-1414.2500018962662	-1023.5043303523507	-2358.359055454676	-981.5095655661755	0.3954620612081719	6.2371215181994355	6.341261655490923	0.5433393471792807	1.4552680960167272	0.5433393471792807	0.020019050637036725	3.418015108350637	0.020019050637036725	121343	9	1.2442873474756102	0.24371101162232578	1	1	0.24371101162232578	1.2442873474756102	0	0.2788874686811396	0.3106179919224725	0.18200710652232932	0.2284874328740586
25000	-5766.001870156272	-5769.276698841426	3.2748286851538535	-1404.9206099274152	-1018.1474474389678	-2371.0785917816816	-975.1300496933611	0.4152128462640562	6.309287077127978	4.572230745028707	0.5544752337872397	1.4696699860757723	0.5544752337872397	0.03722935797806711	3.346920830393613	0.03722935797806711	121343	9	0.8969873975462809	0.21119552817754164	1	1	0.21119552817754164	0.8969873975462809	0	0.28841455808637356	0.29898064412617364	0.17626950088602983	0.236335296901423
30000	-5758.5394324946365	-5763.264001340691	4.724568846054022	-1409.422630885754	-1008.7791806981701	-2377.564520150779	-967.4976696059882	0.35610598822948625	7.47288373446607	4.811066409727722	0.46985376256613937	1.3478617580261216	0.46985376256613937	0.09082763750285694	3.5652780904154158	0.056324988923325846	121345	10	0.7727199585733348	0.15400051506630857	1	1	0.15400051506630857	0.7727199585733348	0	0.2923468595325998	0.29898064412617364	0.16290123839762297	0.2457712579436036
35000	-5749.276243101027	-5752.4435307338645	3.1672876328376125	-1409.6750954929496	-1012.2306938304948	-2358.5682655586734	-971.969475851747	0.41823479674404784	5.544523285966366	6.599822251935841	0.4496596642842363	1.7590584814249524	0.4496596642842363	0.04088763970930635	3.2582999055064956	0.042434644790772316	121345	10	0.5893437639966227	0.10467167820737042	1	1	0.10467167820737042	0.5893437639966227	0	0.29609033208857644	0.3079417608611701	0.14885118023072103	0.2471167268195325
40000	-5742.388596788986	-5744.482888075241	2.094291286254861	-1398.4163509458783	-1015.4583420343971	-2360.406129383944	-970.2020657110221	0.4362331344964198	4.3925641218407065	2.6018040814862755	0.4252887941585004	1.8454357645686792	0.4252887941585004	0.15030386351110828	3.003378920092103	0.15030386351110828	121343	9	0.5675228835726039	0.09075246534969221	1	1	0.09075246534969221	0.5675228835726039	0	0.32605180652546223	0.29167748919343184	0.14074307016960777	0.2415276341114982
45000	-5719.971692287752	-5723.459226375686	3.4875340879337093	-1398.3923262579915	-1011.6509917069627	-2337.9531450585587	-975.4627633521724	0.5961729297421339	3.3013266681441866	3.1877114872054895	0.2646332926973082	2.565991901364444	0.2646332926973082	0.16937480593824766	2.565991901364444	0.16937480593824766	121323	6	0.35629030265456524	0.03794696736378582	1	1	0.03794696736378582	0.35629030265456524	0	0.325412623568732	0.3288241062896253	0.09717011091613818	0.24859315922550446
50000	-5724.41626298809	-5727.8685155782805	3.4522525901904277	-1401.228394846238	-1025.0537453346108	-2317.099561456043	-984.4868139413887	0.5454734333975951	3.167565660043844	3.815547143459479	0.2511866494594219	2.4976267010811557	0.2511866494594219	0.2511866494594219	2.4976267010811557	0.2511866494594219	121121	1	0.4594424432593982	0.0401776760631246	1	1	0.0401776760631246	0.4594424432593982	0	0.32766020862791395	0.3424148192921793	0.08518975890969215	0.2447352131702145
55000	-5721.813398806359	-5723.901895158771	2.088496352412235	-1403.4065541832388	-1015.1057058042661	-2325.290775270183	-980.0988599010835	0.6103583416017059	2.965563714793847	2.999612165426762	0.24462590252425476	2.5107481949514896	0.24462590252425476	0.24462590252425476	2.5107481949514896	0.24462590252425476	121121	1	0.3595196789318099	0.050888829877486934	1	0	0.0	0.3595196789318099	0	0.3238302097904096	0.32909767331143697	0.08518975890969215	0.26188235798846116
60000	-5718.6514372524125	-5722.190003257909	3.5385660054960013	-1397.6310193915415	-1021.7657072742506	-2325.341752202248	-977.4515243898693	0.5221886376284305	3.0959841027948896	5.700684232548755	0.224661142248355	2.550677715503289	0.224661142248355	0.224661142248355	2.550677715503289	0.224661142248355	121121	1	0.40751031435939855	0.007823647741052415	1	1	0.007823647741052415	0.40751031435939855	0	0.355368882589789	0.3121260372726233	0.08827282017665142	0.24423225996093617
